time,x,y,yaw,v_actual,v_cmd,e_y,e_psi,curvature_ref,delta_feedback,delta_feedforward,delta_cmd,lqr_k_y,lqr_k_psi,closest_idx,segment_idx,segment_t,compute_time_ms
1778841142.910193,0.098677,0.005651,0.114943,0.389101,0.500000,-0.450214,0.141215,-0.010372,0.638993,-0.002740,0.360000,1.989001,1.816265,82,81,0.976303,0.819543
1778841142.914195,0.102567,0.006109,0.119518,0.394374,0.500000,-0.449654,0.145820,-0.009118,0.629508,-0.002409,0.360000,1.988986,1.816257,82,82,0.089211,0.764009
1778841142.918197,0.102567,0.006109,0.119518,0.394374,0.500000,-0.449654,0.145820,-0.009118,0.629508,-0.002409,0.360000,1.988986,1.816257,82,82,0.089211,0.825905
1778841142.922351,0.106507,0.006591,0.124152,0.399396,0.500000,-0.449067,0.150474,-0.007990,0.619737,-0.002111,0.360000,1.988570,1.816028,82,82,0.198951,1.213592
1778841142.926194,0.106507,0.006591,0.124152,0.399396,0.500000,-0.449067,0.150474,-0.007990,0.620051,-0.002111,0.360000,1.989425,1.816498,82,82,0.198951,0.842970
1778841142.930192,0.106507,0.006591,0.124152,0.399396,0.500000,-0.449067,0.150474,-0.007990,0.619894,-0.002111,0.360000,1.988998,1.816263,82,82,0.198951,0.828543
1778841142.934194,0.110493,0.007098,0.128845,0.404180,0.500000,-0.448455,0.155186,-0.006848,0.610114,-0.001809,0.360000,1.988986,1.816257,82,82,0.309968,0.780551
1778841142.938193,0.110493,0.007098,0.128845,0.404180,0.500000,-0.448455,0.155186,-0.006848,0.610118,-0.001809,0.360000,1.988998,1.816263,82,82,0.309968,1.229979
1778841142.942344,0.114522,0.007630,0.133591,0.408736,0.500000,-0.447817,0.159951,-0.005694,0.600041,-0.001504,0.360000,1.988576,1.816031,82,82,0.422192,0.827137
1778841142.946192,0.114522,0.007630,0.133591,0.408736,0.500000,-0.447817,0.159951,-0.005694,0.600342,-0.001504,0.360000,1.989412,1.816491,82,82,0.422192,0.789742
1778841142.950192,0.114522,0.007630,0.133591,0.408736,0.500000,-0.447817,0.159951,-0.005694,0.600191,-0.001504,0.360000,1.988992,1.816260,82,82,0.422192,1.435860
1778841142.954193,0.118593,0.008187,0.138390,0.413076,0.500000,-0.447152,0.164770,-0.004529,0.590117,-0.001196,0.360000,1.988991,1.816259,83,82,0.535558,1.186817
1778841142.958192,0.118593,0.008187,0.138390,0.413076,0.500000,-0.447152,0.164770,-0.004529,0.590118,-0.001196,0.360000,1.988994,1.816261,83,82,0.535558,0.853022
1778841142.962345,0.122704,0.008770,0.143237,0.417209,0.500000,-0.446461,0.169638,-0.003352,0.579753,-0.000885,0.360000,1.988573,1.816030,83,82,0.650000,0.830055
1778841142.966193,0.122704,0.008770,0.143237,0.417209,0.500000,-0.446461,0.169638,-0.003352,0.580049,-0.000885,0.360000,1.989411,1.816490,83,82,0.650000,0.881090
1778841142.970192,0.122704,0.008770,0.143237,0.417209,0.500000,-0.446461,0.169638,-0.003352,0.579903,-0.000885,0.360000,1.988996,1.816262,83,82,0.650000,0.885515
1778841142.974194,0.126851,0.009378,0.148133,0.421146,0.500000,-0.445743,0.174553,-0.002165,0.569544,-0.000572,0.360000,1.988988,1.816258,83,82,0.765458,0.862967
1778841142.978193,0.126851,0.009378,0.148133,0.421146,0.500000,-0.445743,0.174553,-0.002165,0.569546,-0.000572,0.360000,1.988994,1.816261,83,82,0.765458,0.832820
1778841142.982348,0.131033,0.010013,0.153072,0.424895,0.500000,-0.444998,0.179513,-0.000968,0.558907,-0.000256,0.360000,1.988566,1.816026,83,82,0.881873,1.085158
1778841142.986192,0.131033,0.010013,0.153072,0.424895,0.500000,-0.444998,0.179513,-0.000968,0.559203,-0.000256,0.360000,1.989421,1.816496,83,82,0.881873,1.159668
1778841142.990192,0.131033,0.010013,0.153072,0.424895,0.500000,-0.444998,0.179513,-0.000968,0.559054,-0.000256,0.360000,1.988993,1.816261,83,82,0.881873,0.843719
1778841142.994194,0.135249,0.010674,0.158055,0.428467,0.500000,-0.444226,0.184517,0.000239,0.548429,0.000063,0.360000,1.988989,1.816258,83,82,0.999191,0.845777
1778841142.998192,0.135249,0.010674,0.158055,0.428467,0.500000,-0.444226,0.184517,0.000239,0.548432,0.000063,0.360000,1.988997,1.816263,83,82,0.999191,0.832530
1778841143.002342,0.139495,0.011362,0.163078,0.431868,0.500000,-0.443426,0.189518,0.001436,0.537617,0.000379,0.360000,1.988582,1.816035,83,83,0.117246,0.826396
1778841143.006194,0.139495,0.011362,0.163078,0.431868,0.500000,-0.443426,0.189518,0.001436,0.537894,0.000379,0.360000,1.989399,1.816484,83,83,0.117246,0.810527
1778841143.010192,0.139495,0.011362,0.163078,0.431868,0.500000,-0.443426,0.189518,0.001436,0.537758,0.000379,0.360000,1.988997,1.816263,83,83,0.117246,0.823813
1778841143.014195,0.143770,0.012076,0.168141,0.435108,0.500000,-0.442598,0.194558,0.002643,0.526954,0.000698,0.360000,1.988985,1.816256,83,83,0.236209,1.304825
1778841143.018193,0.143770,0.012076,0.168141,0.435108,0.500000,-0.442598,0.194558,0.002643,0.526959,0.000698,0.360000,1.988999,1.816264,83,83,0.236209,0.909297
1778841143.022344,0.148074,0.012818,0.173240,0.438193,0.500000,-0.441743,0.199634,0.003857,0.515898,0.001019,0.360000,1.988578,1.816033,83,83,0.355919,0.901102
1778841143.026193,0.148074,0.012818,0.173240,0.438193,0.500000,-0.441743,0.199634,0.003857,0.516174,0.001019,0.360000,1.989407,1.816488,83,83,0.355919,0.827523
1778841143.030193,0.148074,0.012818,0.173240,0.438193,0.500000,-0.441743,0.199634,0.003857,0.516036,0.001019,0.360000,1.988994,1.816261,83,83,0.355919,0.968456
1778841143.034194,0.152402,0.013587,0.178374,0.441132,0.500000,-0.440860,0.204746,0.005078,0.504994,0.001341,0.360000,1.988989,1.816258,83,83,0.476332,0.939890
1778841143.038192,0.152402,0.013587,0.178374,0.441132,0.500000,-0.440860,0.204746,0.005078,0.504998,0.001341,0.360000,1.988999,1.816264,83,83,0.476332,1.266978
1778841143.042346,0.156755,0.014384,0.183542,0.443931,0.500000,-0.439948,0.209890,0.006306,0.493701,0.001666,0.360000,1.988569,1.816028,84,83,0.597398,0.884266
1778841143.046193,0.156755,0.014384,0.183542,0.443931,0.500000,-0.439948,0.209890,0.006306,0.493976,0.001666,0.360000,1.989414,1.816492,84,83,0.597398,1.288989
1778841143.050193,0.156755,0.014384,0.183542,0.443931,0.500000,-0.439948,0.209890,0.006306,0.493839,0.001666,0.360000,1.988993,1.816261,84,83,0.597398,1.270372
1778841143.054194,0.161131,0.015207,0.188742,0.446597,0.500000,-0.439009,0.215067,0.007540,0.482567,0.001992,0.360000,1.988990,1.816259,84,83,0.719080,0.834074
1778841143.058195,0.161131,0.015207,0.188742,0.446597,0.500000,-0.439009,0.215067,0.007540,0.482567,0.001992,0.360000,1.988990,1.816259,84,83,0.719080,0.891873
1778841143.062361,0.165528,0.016059,0.193972,0.449137,0.500000,-0.438041,0.220274,0.008780,0.471042,0.002319,0.360000,1.988538,1.816010,84,83,0.841331,0.910181
1778841143.066194,0.165528,0.016059,0.193972,0.449137,0.500000,-0.438041,0.220274,0.008780,0.471332,0.002319,0.360000,1.989452,1.816513,84,83,0.841331,0.839743
1778841143.070193,0.165528,0.016059,0.193972,0.449137,0.500000,-0.438041,0.220274,0.008780,0.471187,0.002319,0.360000,1.988996,1.816262,84,83,0.841331,0.841422
1778841143.074194,0.169945,0.016939,0.199231,0.451555,0.500000,-0.437045,0.225509,0.010025,0.459694,0.002648,0.360000,1.988988,1.816258,84,83,0.964117,0.832504
1778841143.078203,0.169945,0.016939,0.199231,0.451555,0.500000,-0.437045,0.225509,0.010025,0.459688,0.002648,0.360000,1.988969,1.816248,84,83,0.964117,0.889491
1778841143.082344,0.174380,0.017847,0.204518,0.453859,0.500000,-0.436021,0.230743,0.011227,0.448033,0.002966,0.360000,1.988605,1.816047,84,84,0.082866,1.254539
1778841143.086192,0.174380,0.017847,0.204518,0.453859,0.500000,-0.436021,0.230743,0.011227,0.448282,0.002966,0.360000,1.989410,1.816490,84,84,0.082866,0.926404
1778841143.090192,0.174380,0.017847,0.204518,0.453859,0.500000,-0.436021,0.230743,0.011227,0.448153,0.002966,0.360000,1.988994,1.816261,84,84,0.082866,0.880893
1778841143.094193,0.178832,0.018782,0.209831,0.456053,0.500000,-0.434970,0.235988,0.012478,0.436534,0.003296,0.360000,1.988988,1.816258,84,84,0.206615,0.832432
1778841143.098192,0.178832,0.018782,0.209831,0.456053,0.500000,-0.434970,0.235988,0.012478,0.436537,0.003296,0.360000,1.988998,1.816263,84,84,0.206615,0.870277
1778841143.102340,0.183300,0.019747,0.215168,0.458143,0.500000,-0.433889,0.241257,0.013733,0.424694,0.003628,0.360000,1.988585,1.816036,84,84,0.330786,0.947027
1778841143.106194,0.183300,0.019747,0.215168,0.458143,0.500000,-0.433889,0.241257,0.013733,0.424937,0.003628,0.360000,1.989393,1.816480,84,84,0.330786,0.930535
1778841143.110197,0.183300,0.019747,0.215168,0.458143,0.500000,-0.433889,0.241257,0.013733,0.424815,0.003628,0.360000,1.988987,1.816257,84,84,0.330786,1.111088
1778841143.114194,0.187783,0.020739,0.220530,0.460133,0.500000,-0.432780,0.246550,0.014993,0.413000,0.003960,0.360000,1.989000,1.816264,84,84,0.455349,1.226789
1778841143.118192,0.187783,0.020739,0.220530,0.460133,0.500000,-0.432780,0.246550,0.014993,0.412999,0.003960,0.360000,1.988998,1.816263,84,84,0.455349,0.893610
1778841143.122344,0.192280,0.021760,0.225914,0.462029,0.500000,-0.431643,0.251865,0.016256,0.400959,0.004294,0.360000,1.988576,1.816031,85,84,0.580267,0.883042
1778841143.126192,0.192280,0.021760,0.225914,0.462029,0.500000,-0.431643,0.251865,0.016256,0.401203,0.004294,0.360000,1.989410,1.816490,85,84,0.580267,0.874039
1778841143.130194,0.192280,0.021760,0.225914,0.462029,0.500000,-0.431643,0.251865,0.016256,0.401079,0.004294,0.360000,1.988986,1.816257,85,84,0.580267,0.944018
1778841143.134193,0.196788,0.022809,0.231321,0.463834,0.500000,-0.430476,0.257202,0.017522,0.389069,0.004629,0.360000,1.988996,1.816262,85,84,0.705516,0.912236
1778841143.138196,0.196788,0.022809,0.231321,0.463834,0.500000,-0.430476,0.257202,0.017522,0.389066,0.004629,0.360000,1.988985,1.816256,85,84,0.705516,0.977652
1778841143.142363,0.201309,0.023886,0.236747,0.465554,0.500000,-0.429281,0.262560,0.018791,0.376830,0.004964,0.360000,1.988536,1.816009,85,84,0.831059,1.465561
1778841143.146192,0.201309,0.023886,0.236747,0.465554,0.500000,-0.429281,0.262560,0.018791,0.377094,0.004964,0.360000,1.989461,1.816518,85,84,0.831059,1.306895
1778841143.150195,0.201309,0.023886,0.236747,0.465554,0.500000,-0.429281,0.262560,0.018791,0.376958,0.004964,0.360000,1.988986,1.816257,85,84,0.831059,0.939498
1778841143.154194,0.205839,0.024992,0.242194,0.467192,0.500000,-0.428057,0.267936,0.020063,0.364761,0.005300,0.360000,1.988996,1.816262,85,84,0.956875,0.956176
1778841143.158193,0.205839,0.024992,0.242194,0.467192,0.500000,-0.428057,0.267936,0.020063,0.364761,0.005300,0.360000,1.988996,1.816262,85,84,0.956875,0.939447
1778841143.162350,0.210379,0.026127,0.247658,0.468752,0.500000,-0.426806,0.273310,0.021249,0.352394,0.005613,0.358007,1.988560,1.816022,85,85,0.074181,0.913449
1778841143.166193,0.210379,0.026127,0.247658,0.468752,0.500000,-0.426806,0.273310,0.021249,0.352633,0.005613,0.358246,1.989424,1.816498,85,85,0.074181,0.887197
1778841143.170194,0.210379,0.026127,0.247658,0.468752,0.500000,-0.426806,0.273310,0.021249,0.352513,0.005613,0.358126,1.988992,1.816260,85,85,0.074181,0.910415
1778841143.174195,0.214928,0.027291,0.253141,0.470238,0.500000,-0.425528,0.278677,0.022526,0.340222,0.005950,0.346172,1.988990,1.816259,85,85,0.200481,1.401172
1778841143.178193,0.214928,0.027291,0.253141,0.470238,0.500000,-0.425528,0.278677,0.022526,0.340224,0.005950,0.346174,1.988998,1.816263,85,85,0.200481,0.911853
1778841143.182345,0.219484,0.028483,0.258641,0.471653,0.500000,-0.424221,0.284061,0.023804,0.327733,0.006288,0.334021,1.988577,1.816032,85,85,0.326970,0.891539
1778841143.186192,0.219484,0.028483,0.258641,0.471653,0.500000,-0.424221,0.284061,0.023804,0.327957,0.006288,0.334244,1.989412,1.816491,85,85,0.326970,0.946408
1778841143.190192,0.219484,0.028483,0.258641,0.471653,0.500000,-0.424221,0.284061,0.023804,0.327844,0.006288,0.334132,1.988992,1.816260,85,85,0.326970,0.928768
1778841143.194193,0.224047,0.029703,0.264156,0.473001,0.500000,-0.422885,0.289461,0.025084,0.315378,0.006626,0.322004,1.988989,1.816258,85,85,0.453629,0.968414
1778841143.198192,0.224047,0.029703,0.264156,0.473001,0.500000,-0.422885,0.289461,0.025084,0.315380,0.006626,0.322007,1.988997,1.816263,85,85,0.453629,0.946522
1778841143.202342,0.228615,0.030953,0.269687,0.474285,0.500000,-0.421520,0.294876,0.026366,0.302722,0.006965,0.309687,1.988580,1.816034,86,85,0.580428,0.947745
1778841143.206194,0.228615,0.030953,0.269687,0.474285,0.500000,-0.421520,0.294876,0.026366,0.302935,0.006965,0.309899,1.989399,1.816484,86,85,0.580428,1.335904
1778841143.210192,0.228615,0.030953,0.269687,0.474285,0.500000,-0.421520,0.294876,0.026366,0.302831,0.006965,0.309796,1.988999,1.816264,86,85,0.580428,1.398021
1778841143.214195,0.233190,0.032230,0.274711,0.475507,0.500000,-0.420128,0.299783,0.027649,0.291144,0.007304,0.298448,1.988983,1.816255,86,85,0.707360,0.957919
1778841143.218194,0.233190,0.032230,0.274711,0.475507,0.500000,-0.420128,0.299783,0.027649,0.291148,0.007304,0.298452,1.988998,1.816263,86,85,0.707360,1.093872
1778841143.222360,0.237769,0.033532,0.279747,0.476672,0.500000,-0.418709,0.304703,0.028933,0.279275,0.007643,0.286918,1.988536,1.816010,86,85,0.834416,1.716305
1778841143.226194,0.237769,0.033532,0.279747,0.476672,0.500000,-0.418709,0.304703,0.028933,0.279504,0.007643,0.287147,1.989447,1.816510,86,85,0.834416,0.957407
1778841143.230192,0.237769,0.033532,0.279747,0.476672,0.500000,-0.418709,0.304703,0.028933,0.279391,0.007643,0.287034,1.988999,1.816264,86,85,0.834416,0.971632
1778841143.234194,0.242352,0.034862,0.284795,0.477781,0.500000,-0.417264,0.309635,0.030218,0.267557,0.007982,0.275539,1.988988,1.816258,86,85,0.961571,0.954098
1778841143.238194,0.242352,0.034862,0.284795,0.477781,0.500000,-0.417264,0.309635,0.030218,0.267558,0.007982,0.275540,1.988992,1.816260,86,85,0.961571,1.292736
1778841143.242346,0.246939,0.036216,0.289339,0.478838,0.500000,-0.415797,0.314047,0.031378,0.256524,0.008289,0.264813,1.988576,1.816031,86,86,0.076091,1.007526
1778841143.246192,0.246939,0.036216,0.289339,0.478838,0.500000,-0.415797,0.314047,0.031378,0.256728,0.008289,0.265016,1.989414,1.816492,86,86,0.076091,0.985716
1778841143.250192,0.246939,0.036216,0.289339,0.478838,0.500000,-0.415797,0.314047,0.031378,0.256626,0.008289,0.264914,1.988994,1.816261,86,86,0.076091,1.207734
1778841143.254193,0.251531,0.037594,0.293388,0.479844,0.500000,-0.414309,0.317934,0.032669,0.246606,0.008629,0.255235,1.988990,1.816259,86,86,0.203480,1.054160
1778841143.258192,0.251531,0.037594,0.293388,0.479844,0.500000,-0.414309,0.317934,0.032669,0.246607,0.008629,0.255237,1.988996,1.816262,86,86,0.203480,1.013451
1778841143.262343,0.256126,0.038992,0.297446,0.480802,0.500000,-0.412800,0.321829,0.033961,0.236433,0.008971,0.245404,1.988579,1.816033,86,86,0.330964,0.982540
1778841143.266193,0.256126,0.038992,0.297446,0.480802,0.500000,-0.412800,0.321829,0.033961,0.236628,0.008971,0.245598,1.989405,1.816487,86,86,0.330964,0.982040
1778841143.270193,0.256126,0.038992,0.297446,0.480802,0.500000,-0.412800,0.321829,0.033961,0.236531,0.008971,0.245501,1.988993,1.816261,86,86,0.330964,1.869228
1778841143.274193,0.260724,0.040412,0.301512,0.481715,0.500000,-0.411269,0.325732,0.035253,0.226397,0.009312,0.235709,1.988992,1.816260,86,86,0.458519,1.388246
1778841143.278193,0.260724,0.040412,0.301512,0.481715,0.500000,-0.411269,0.325732,0.035253,0.226397,0.009312,0.235709,1.988994,1.816261,86,86,0.458519,0.996683
1778841143.282344,0.265326,0.041852,0.305085,0.482585,0.500000,-0.409717,0.329142,0.036547,0.217022,0.009654,0.226675,1.988578,1.816033,87,86,0.586146,0.991262
1778841143.286193,0.265326,0.041852,0.305085,0.482585,0.500000,-0.409717,0.329142,0.036547,0.217211,0.009654,0.226865,1.989408,1.816489,87,86,0.586146,1.007341
1778841143.290191,0.265326,0.041852,0.305085,0.482585,0.500000,-0.409717,0.329142,0.036547,0.217117,0.009654,0.226771,1.988996,1.816262,87,86,0.586146,1.114530
1778841143.294193,0.269930,0.043311,0.308665,0.483413,0.500000,-0.408147,0.332559,0.037841,0.207786,0.009995,0.217782,1.988988,1.816258,87,86,0.713845,1.248287
1778841143.298212,0.269930,0.043311,0.308665,0.483413,0.500000,-0.408147,0.332559,0.037841,0.207776,0.009995,0.217771,1.988941,1.816232,87,86,0.713845,1.075355
1778841143.302380,0.274537,0.044789,0.312251,0.484201,0.500000,-0.406558,0.335982,0.039135,0.198307,0.010337,0.208644,1.988532,1.816007,87,86,0.841596,1.266351
1778841143.306193,0.274537,0.044789,0.312251,0.484201,0.500000,-0.406558,0.335982,0.039135,0.198523,0.010337,0.208860,1.989506,1.816543,87,86,0.841596,1.449293
1778841143.310193,0.274537,0.044789,0.312251,0.484201,0.500000,-0.406558,0.335982,0.039135,0.198409,0.010337,0.208747,1.988994,1.816261,87,86,0.841596,1.116353
1778841143.314194,0.279145,0.046286,0.315843,0.484953,0.500000,-0.404949,0.339411,0.040430,0.188983,0.010679,0.199662,1.988990,1.816259,87,86,0.969393,1.144601
1778841143.318193,0.279145,0.046286,0.315843,0.484953,0.500000,-0.404949,0.339411,0.040430,0.188984,0.010679,0.199663,1.988994,1.816261,87,86,0.969393,1.046131
1778841143.322347,0.283756,0.047802,0.319440,0.485668,0.500000,-0.403327,0.342836,0.041564,0.179444,0.010979,0.190422,1.988571,1.816029,87,87,0.080786,1.128907
1778841143.326193,0.283756,0.047802,0.319440,0.485668,0.500000,-0.403327,0.342836,0.041564,0.179625,0.010979,0.190604,1.989416,1.816493,87,87,0.080786,1.593687
1778841143.330193,0.283756,0.047802,0.319440,0.485668,0.500000,-0.403327,0.342836,0.041564,0.179534,0.010979,0.190513,1.988992,1.816260,87,87,0.080786,1.144139
1778841143.334195,0.288368,0.049335,0.322546,0.486350,0.500000,-0.401688,0.345733,0.042867,0.171013,0.011323,0.182336,1.988988,1.816258,87,87,0.208708,4.034065
1778841143.338194,0.288368,0.049335,0.322546,0.486350,0.500000,-0.401688,0.345733,0.042867,0.171015,0.011323,0.182338,1.988996,1.816262,87,87,0.208708,1.156940
1778841143.342352,0.292981,0.050885,0.325657,0.486999,0.500000,-0.400034,0.348634,0.044170,0.162364,0.011667,0.174031,1.988559,1.816022,87,87,0.336665,1.327787
1778841143.346193,0.292981,0.050885,0.325657,0.486999,0.500000,-0.400034,0.348634,0.044170,0.162545,0.011667,0.174212,1.989428,1.816500,87,87,0.336665,1.123043
1778841143.350193,0.292981,0.050885,0.325657,0.486999,0.500000,-0.400034,0.348634,0.044170,0.162455,0.011667,0.174122,1.988994,1.816261,87,87,0.336665,1.115188
1778841143.354194,0.297595,0.052451,0.328772,0.487617,0.500000,-0.398363,0.351539,0.045474,0.153853,0.012012,0.165864,1.988989,1.816258,87,87,0.464640,1.131514
1778841143.358192,0.297595,0.052451,0.328772,0.487617,0.500000,-0.398363,0.351539,0.045474,0.153855,0.012012,0.165867,1.988999,1.816264,87,87,0.464640,1.165636
1778841143.362346,0.302211,0.054033,0.331400,0.488206,0.500000,-0.396676,0.353958,0.046778,0.146022,0.012356,0.158378,1.988570,1.816028,88,87,0.592639,1.136099
1778841143.366194,0.302211,0.054033,0.331400,0.488206,0.500000,-0.396676,0.353958,0.046778,0.146192,0.012356,0.158548,1.989410,1.816490,88,87,0.592639,1.967198
1778841143.370193,0.302211,0.054033,0.331400,0.488206,0.500000,-0.396676,0.353958,0.046778,0.146108,0.012356,0.158464,1.988994,1.816261,88,87,0.592639,1.150792
1778841143.374194,0.306828,0.055628,0.334031,0.488767,0.500000,-0.394976,0.356379,0.048083,0.138328,0.012700,0.151028,1.988990,1.816259,88,87,0.720669,1.147399
1778841143.378202,0.306828,0.055628,0.334031,0.488767,0.500000,-0.394976,0.356379,0.048083,0.138324,0.012700,0.151024,1.988971,1.816248,88,87,0.720669,1.170106
1778841143.382365,0.311446,0.057238,0.336665,0.489301,0.500000,-0.393262,0.358803,0.049387,0.130428,0.013045,0.143473,1.988546,1.816015,88,87,0.848712,1.160600
1778841143.386193,0.311446,0.057238,0.336665,0.489301,0.500000,-0.393262,0.358803,0.049387,0.130608,0.013045,0.143653,1.989466,1.816521,88,87,0.848712,1.166128
1778841143.390192,0.311446,0.057238,0.336665,0.489301,0.500000,-0.393262,0.358803,0.049387,0.130515,0.013045,0.143560,1.988994,1.816261,88,87,0.848712,1.144199
1778841143.394194,0.316065,0.058860,0.338815,0.489809,0.500000,-0.391534,0.360743,0.050692,0.123555,0.013389,0.136945,1.988989,1.816258,88,87,0.976776,1.156888
1778841143.398193,0.316065,0.058860,0.338815,0.489809,0.500000,-0.391534,0.360743,0.050692,0.123556,0.013389,0.136946,1.988994,1.816261,88,87,0.976776,2.092050
