left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y,Lapdist
-0.4800000,-3.0000000,-0.4800000,-5.0000000,-0.4800000,-4.0000000,20.0861610
-0.4000000,-3.0000000,-0.4000000,-5.0000000,-0.4000000,-4.0000000,20.1661610
-0.3200000,-3.0000000,-0.3200000,-5.0000000,-0.3200000,-4.0000000,20.2461610
-0.2400000,-3.0000000,-0.2400000,-5.0000000,-0.2400000,-4.0000000,20.3261610
-0.1600000,-3.0000000,-0.1600000,-5.0000000,-0.1600000,-4.0000000,20.4061610
-0.0800000,-3.0000000,-0.0800000,-5.0000000,-0.0800000,-4.0000000,20.4861610
0.0000000,-3.0000000,0.0000000,-5.0000000,0.0000000,-4.0000000,20.5661610
0.0800000,-3.0000000,0.0800000,-5.0000000,0.0800000,-4.0000000,20.6461610
0.1600000,-3.0000000,0.1600000,-5.0000000,0.1600000,-4.0000000,20.7261610
0.2400000,-3.0000000,0.2400000,-5.0000000,0.2400000,-4.0000000,20.8061610
0.3200000,-3.0000000,0.3200000,-5.0000000,0.3200000,-4.0000000,20.8861610
0.4000000,-3.0000000,0.4000000,-5.0000000,0.4000000,-4.0000000,20.9661610
0.4800000,-3.0000000,0.4800000,-5.0000000,0.4800000,-4.0000000,21.0461610
0.5600000,-3.0000000,0.5600000,-5.0000000,0.5600000,-4.0000000,21.1261610
0.6400000,-3.0000000,0.6400000,-5.0000000,0.6400000,-4.0000000,21.2061610
0.7200000,-3.0000000,0.7200000,-5.0000000,0.7200000,-4.0000000,21.2861610
0.8000000,-3.0000000,0.8000000,-5.0000000,0.8000000,-4.0000000,21.3661610
0.8800000,-3.0000000,0.8800000,-5.0000000,0.8800000,-4.0000000,21.4461610
0.9600000,-3.0000000,0.9600000,-5.0000000,0.9600000,-4.0000000,21.5261610
1.0400000,-3.0000000,1.0400000,-5.0000000,1.0400000,-4.0000000,21.6061610
1.1200000,-3.0000000,1.1200000,-5.0000000,1.1200000,-4.0000000,21.6861610
1.2000000,-3.0000000,1.2000000,-5.0000000,1.2000000,-4.0000000,21.7661610
1.2800000,-3.0000000,1.2800000,-5.0000000,1.2800000,-4.0000000,21.8461610
1.3600000,-3.0000000,1.3600000,-5.0000000,1.3600000,-4.0000000,21.9261610
1.4400000,-3.0000000,1.4400000,-5.0000000,1.4400000,-4.0000000,22.0061610
1.5200000,-3.0000000,1.5200000,-5.0000000,1.5200000,-4.0000000,22.0861610
1.6000000,-3.0000000,1.6000000,-5.0000000,1.6000000,-4.0000000,22.1661610
1.6800000,-3.0000000,1.6800000,-5.0000000,1.6800000,-4.0000000,22.2461610
1.7600000,-3.0000000,1.7600000,-5.0000000,1.7600000,-4.0000000,22.3261610
1.8400000,-3.0000000,1.8400000,-5.0000000,1.8400000,-4.0000000,22.4061610
1.9200000,-3.0000000,1.9200000,-5.0000000,1.9200000,-4.0000000,22.4861610
2.0000000,-3.0000000,2.0000000,-5.0000000,2.0000000,-4.0000000,22.5661610
2.0800000,-3.0000000,2.0800000,-5.0000000,2.0800000,-4.0000000,22.6461610
2.1600000,-3.0000000,2.1600000,-5.0000000,2.1600000,-4.0000000,22.7261610
2.2400000,-3.0000000,2.2400000,-5.0000000,2.2400000,-4.0000000,22.8061610
